0.9 -8.0085578 -8.0111402  -8.0247572   -8.0684942  -8.0848234
1.0 -8.0085578 -8.0061089  -8.0235108   -8.0841151  -8.1089358
1.1 -8.0085578 -8.0013419  -8.0218823   -8.0985641  -8.1320347
1.2 -8.0085578 -7.9968792  -8.0199825   -8.1122267  -8.1561188
1.3 -8.0085578 -7.9926534  -8.0184323   -8.1288445  -8.1923576
1.4 -8.0085578 -7.9962937 -31.0719295   -8.1742492  -8.3290608
1.5 -8.0085578 -7.9531280  -8.6894154   -9.1230310  10.9837314
